173736;15000;O_CREATED;COMPLETE;11203;01/10/11; 15:05:27;433
173736;15000;O_SENT;COMPLETE;11203;01/10/11; 15:05:27;434
173736;15000;O_SELECTED;COMPLETE;10982;04/10/11; 11:59:20;438
173736;15000;O_CANCELLED;COMPLETE;10982;04/10/11; 11:59:20;439
173736;15000;O_CREATED;COMPLETE;10982;04/10/11; 11:59:21;440
173736;15000;O_SENT;COMPLETE;10982;04/10/11; 11:59:21;441
173736;15000;O_SENT_BACK;COMPLETE;10899;10/10/11; 12:33:58;445
173736;15000;O_SELECTED;COMPLETE;11169;13/10/11; 10:36:52;458
173736;15000;O_CANCELLED;COMPLETE;11169;13/10/11; 10:36:52;459
173736;15000;O_CREATED;COMPLETE;11169;13/10/11; 10:36:53;460
173736;15000;O_SENT;COMPLETE;11169;13/10/11; 10:36:53;461
173736;15000;O_SENT_BACK;COMPLETE;11029;18/10/11; 09:20:36;467
173736;15000;O_ACCEPTED;COMPLETE;10809;18/10/11; 11:01:28;471
173739;10000;O_SELECTED;COMPLETE;11000;01/10/11; 14:56:39;486
173739;10000;O_CREATED;COMPLETE;11000;01/10/11; 14:56:40;488
173739;10000;O_SENT;COMPLETE;11000;01/10/11; 14:56:40;489
173739;10000;O_SENT_BACK;COMPLETE;11029;11/10/11; 09:19:12;497
173739;10000;O_ACCEPTED;COMPLETE;10629;14/10/11; 15:22:47;519
173745;2000;O_SELECTED;COMPLETE;11111;01/10/11; 14:58:41;573
173745;2000;O_CREATED;COMPLETE;11111;01/10/11; 14:58:44;575
173745;2000;O_SENT;COMPLETE;11111;01/10/11; 14:58:44;576
173745;2000;O_CANCELLED;COMPLETE;11000;08/10/11; 11:45:57;580
173748;5000;O_SELECTED;COMPLETE;11119;01/10/11; 15:36:44;601
173748;5000;O_CREATED;COMPLETE;11119;01/10/11; 15:37:32;602
173748;5000;O_SENT;COMPLETE;11119;01/10/11; 15:37:32;603
173748;5000;O_CANCELLED;COMPLETE;11119;01/10/11; 15:42:16;609
173748;5000;O_SELECTED;COMPLETE;11119;01/10/11; 15:42:16;610
173748;5000;O_CREATED;COMPLETE;11119;01/10/11; 15:42:17;611
173748;5000;O_SENT;COMPLETE;11119;01/10/11; 15:42:17;612
173748;5000;O_DECLINED;COMPLETE;11001;03/10/11; 15:44:19;619
173751;10000;O_SELECTED;COMPLETE;11111;01/10/11; 15:49:59;630
173751;10000;O_CREATED;COMPLETE;11111;01/10/11; 15:50:00;631
173751;10000;O_SENT;COMPLETE;11111;01/10/11; 15:50:01;632
173751;10000;O_SENT_BACK;COMPLETE;10899;07/10/11; 11:40:18;636
173751;10000;O_ACCEPTED;COMPLETE;10138;11/10/11; 09:39:30;640
173760;32000;O_SELECTED;COMPLETE;11019;01/10/11; 15:01:43;697
173760;32000;O_CREATED;COMPLETE;11019;01/10/11; 15:01:44;698
173760;32000;O_SENT;COMPLETE;11019;01/10/11; 15:01:44;699
173760;32000;O_SENT_BACK;COMPLETE;11049;11/10/11; 10:01:37;707
173760;32000;O_ACCEPTED;COMPLETE;10972;14/10/11; 14:41:03;714
173784;5000;O_SELECTED;COMPLETE;11122;04/10/11; 16:37:27;799
173784;5000;O_CREATED;COMPLETE;11122;04/10/11; 16:37:28;801
173784;5000;O_SENT;COMPLETE;11122;04/10/11; 16:37:28;802
173784;5000;O_SENT_BACK;COMPLETE;11049;17/10/11; 10:29:14;812
173784;5000;O_ACCEPTED;COMPLETE;10609;15/11/11; 11:50:28;883
173787;5000;O_SELECTED;COMPLETE;11202;03/10/11; 08:31:07;893
173787;5000;O_CREATED;COMPLETE;11202;03/10/11; 08:31:08;895
173787;5000;O_SENT;COMPLETE;11202;03/10/11; 08:31:08;896
173787;5000;O_CANCELLED;COMPLETE;11202;03/10/11; 08:36:43;900
173787;5000;O_SELECTED;COMPLETE;11202;03/10/11; 08:36:43;901
173787;5000;O_CREATED;COMPLETE;11202;03/10/11; 08:36:44;902
173787;5000;O_SENT;COMPLETE;11202;03/10/11; 08:36:44;903
173787;5000;O_CANCELLED;COMPLETE;11119;19/10/11; 17:51:53;920
173790;5000;O_SELECTED;COMPLETE;11120;03/10/11; 08:26:10;928
173790;5000;O_CREATED;COMPLETE;11120;03/10/11; 08:26:11;930
173790;5000;O_SENT;COMPLETE;11120;03/10/11; 08:26:11;931
173790;5000;O_SENT_BACK;COMPLETE;10789;07/10/11; 11:37:07;939
173790;5000;O_ACCEPTED;COMPLETE;10609;10/10/11; 13:22:35;945
173793;6000;O_SELECTED;COMPLETE;11120;03/10/11; 13:53:19;958
173793;6000;O_CREATED;COMPLETE;11120;03/10/11; 13:53:20;960
173793;6000;O_SENT;COMPLETE;11120;03/10/11; 13:53:20;961
173793;6000;O_SENT_BACK;COMPLETE;11029;14/10/11; 09:08:48;969
173793;6000;O_ACCEPTED;COMPLETE;10609;18/10/11; 10:25:03;981
173796;15000;O_SELECTED;COMPLETE;11001;03/10/11; 10:15:53;995
173796;15000;O_CREATED;COMPLETE;11001;03/10/11; 10:16:42;996
173796;15000;O_SENT;COMPLETE;11001;03/10/11; 10:16:42;997
173796;15000;O_CANCELLED;COMPLETE;11201;10/10/11; 16:23:53;1004
173805;5000;O_SELECTED;COMPLETE;11202;03/10/11; 08:53:24;1033
173805;5000;O_CREATED;COMPLETE;11202;03/10/11; 08:53:25;1035
173805;5000;O_SENT;COMPLETE;11202;03/10/11; 08:53:25;1036
173805;5000;O_CANCELLED;COMPLETE;112;03/11/11; 08:15:16;1065
173811;50000;O_SELECTED;COMPLETE;11180;03/10/11; 10:47:47;1080
173811;50000;O_CREATED;COMPLETE;11180;03/10/11; 10:47:48;1082
173811;50000;O_SENT;COMPLETE;11180;03/10/11; 10:47:48;1083
173811;50000;O_CANCELLED;COMPLETE;112;03/11/11; 08:15:25;1116
173817;7000;O_SELECTED;COMPLETE;11180;03/10/11; 08:52:38;1133
173817;7000;O_CREATED;COMPLETE;11180;03/10/11; 08:52:39;1135
173817;7000;O_SENT;COMPLETE;11180;03/10/11; 08:52:39;1136
173817;7000;O_CANCELLED;COMPLETE;11180;03/10/11; 08:53:26;1140
173817;7000;O_SELECTED;COMPLETE;11180;03/10/11; 08:53:26;1141
173817;7000;O_CREATED;COMPLETE;11180;03/10/11; 08:53:27;1142
173817;7000;O_SENT;COMPLETE;11180;03/10/11; 08:53:27;1143
173817;7000;O_SENT_BACK;COMPLETE;10899;07/10/11; 12:23:32;1149
173817;7000;O_DECLINED;COMPLETE;10609;11/10/11; 08:15:45;1154
173823;15000;O_SELECTED;COMPLETE;11120;03/10/11; 08:57:31;1165
173823;15000;O_CREATED;COMPLETE;11120;03/10/11; 08:57:33;1167
173823;15000;O_SENT;COMPLETE;11120;03/10/11; 08:57:33;1168
173823;15000;O_SENT_BACK;COMPLETE;10899;10/10/11; 13:01:44;1174
173823;15000;O_DECLINED;COMPLETE;10138;13/10/11; 08:36:21;1180
173835;10000;O_SELECTED;COMPLETE;11180;03/10/11; 09:35:59;1228
173835;10000;O_CREATED;COMPLETE;11180;03/10/11; 09:36:00;1230
173835;10000;O_SENT;COMPLETE;11180;03/10/11; 09:36:00;1231
173835;10000;O_CANCELLED;COMPLETE;10861;18/10/11; 13:12:43;1246
173844;15500;O_SELECTED;COMPLETE;11201;03/10/11; 12:19:45;1273
173844;15500;O_CREATED;COMPLETE;11201;03/10/11; 12:19:47;1274
173844;15500;O_SENT;COMPLETE;11201;03/10/11; 12:19:47;1275
173844;15500;O_SENT_BACK;COMPLETE;11049;10/10/11; 09:17:48;1279
173844;15500;O_ACCEPTED;COMPLETE;10629;11/10/11; 13:57:01;1283
173847;5000;O_SELECTED;COMPLETE;11202;03/10/11; 09:22:05;1295
173847;5000;O_CREATED;COMPLETE;11202;03/10/11; 09:22:06;1296
173847;5000;O_SENT;COMPLETE;11202;03/10/11; 09:22:06;1297
173847;5000;O_SENT_BACK;COMPLETE;10899;10/10/11; 12:52:46;1301
173847;5000;O_DECLINED;COMPLETE;10138;12/10/11; 09:52:11;1305
173859;5000;O_SELECTED;COMPLETE;11120;03/10/11; 11:37:05;1331
173859;5000;O_CREATED;COMPLETE;11120;03/10/11; 11:37:07;1333
173859;5000;O_SENT;COMPLETE;11120;03/10/11; 11:37:07;1334
173859;5000;O_CANCELLED;COMPLETE;11120;10/10/11; 15:43:52;1340
173868;5000;O_SELECTED;COMPLETE;11180;03/10/11; 09:21:41;1361
173868;5000;O_CREATED;COMPLETE;11180;03/10/11; 09:21:42;1362
173868;5000;O_SENT;COMPLETE;11180;03/10/11; 09:21:42;1363
173868;5000;O_SENT_BACK;COMPLETE;11029;20/10/11; 08:11:49;1373
173868;5000;O_DECLINED;COMPLETE;10609;26/10/11; 07:07:33;1377
173871;15500;O_SELECTED;COMPLETE;10909;04/10/11; 18:40:46;1397
173871;15500;O_CREATED;COMPLETE;10909;04/10/11; 18:40:47;1398
173871;15500;O_SENT;COMPLETE;10909;04/10/11; 18:40:47;1399
173871;15500;O_SENT_BACK;COMPLETE;11029;11/10/11; 09:01:11;1407
173871;15500;O_DECLINED;COMPLETE;10138;14/10/11; 09:05:53;1413
173880;50000;O_SELECTED;COMPLETE;11201;03/10/11; 13:00:45;1434
173880;50000;O_CREATED;COMPLETE;11201;03/10/11; 13:00:46;1435
173880;50000;O_SENT;COMPLETE;11201;03/10/11; 13:00:46;1436
173880;50000;O_SENT_BACK;COMPLETE;11029;24/10/11; 10:28:26;1450
173880;50000;O_CANCELLED;COMPLETE;11169;28/10/11; 15:27:23;1461
173880;50000;O_SELECTED;COMPLETE;11169;28/10/11; 15:27:23;1462
173880;50000;O_CREATED;COMPLETE;11169;28/10/11; 15:27:25;1463
173880;50000;O_SENT;COMPLETE;11169;28/10/11; 15:27:25;1464
173880;50000;O_SENT_BACK;COMPLETE;10789;04/11/11; 10:46:11;1474
173880;50000;O_ACCEPTED;COMPLETE;10138;04/11/11; 12:09:38;1478
173898;7000;O_SELECTED;COMPLETE;10889;03/10/11; 15:51:47;1515
173898;7000;O_CREATED;COMPLETE;10889;03/10/11; 15:51:48;1516
173898;7000;O_SENT;COMPLETE;10889;03/10/11; 15:51:48;1517
173898;7000;O_CANCELLED;COMPLETE;11201;13/10/11; 19:00:46;1525
173913;5500;O_SELECTED;COMPLETE;11202;03/10/11; 09:43:47;1553
173913;5500;O_CREATED;COMPLETE;11202;03/10/11; 09:43:51;1554
173913;5500;O_SENT;COMPLETE;11202;03/10/11; 09:43:51;1555
173913;5500;O_SENT_BACK;COMPLETE;10899;10/10/11; 12:51:21;1563
173913;5500;O_ACCEPTED;COMPLETE;10809;12/10/11; 15:00:58;1569
173928;33000;O_SELECTED;COMPLETE;11180;03/10/11; 14:29:05;1627
173928;33000;O_CREATED;COMPLETE;11180;03/10/11; 14:29:06;1629
173928;33000;O_SENT;COMPLETE;11180;03/10/11; 14:29:06;1630
173928;33000;O_CANCELLED;COMPLETE;11180;03/10/11; 14:30:07;1634
173928;33000;O_SELECTED;COMPLETE;11180;03/10/11; 14:30:07;1635
173928;33000;O_CREATED;COMPLETE;11180;03/10/11; 14:30:09;1636
173928;33000;O_SENT;COMPLETE;11180;03/10/11; 14:30:09;1637
173928;33000;O_SENT_BACK;COMPLETE;11029;26/10/11; 09:23:27;1653
173928;33000;O_ACCEPTED;COMPLETE;10972;29/11/11; 08:27:25;1727
173940;7000;O_SELECTED;COMPLETE;11119;03/10/11; 17:51:13;1783
173940;7000;O_CREATED;COMPLETE;11119;03/10/11; 17:51:14;1785
173940;7000;O_SENT;COMPLETE;11119;03/10/11; 17:51:14;1786
173940;7000;O_SENT_BACK;COMPLETE;10899;10/10/11; 12:48:24;1790
173940;7000;O_ACCEPTED;COMPLETE;10138;14/10/11; 07:30:21;1816
173943;7493;O_SELECTED;COMPLETE;10982;03/10/11; 19:05:38;1843
173943;7493;O_CREATED;COMPLETE;10982;03/10/11; 19:06:25;1844
173943;7493;O_SENT;COMPLETE;10982;03/10/11; 19:06:25;1845
173943;7493;O_CANCELLED;COMPLETE;112;03/11/11; 08:15:32;1865
173946;8000;O_SELECTED;COMPLETE;11180;03/10/11; 09:53:05;1874
173946;8000;O_CREATED;COMPLETE;11180;03/10/11; 09:53:06;1875
173946;8000;O_SENT;COMPLETE;11180;03/10/11; 09:53:06;1876
173946;8000;O_CANCELLED;COMPLETE;112;03/11/11; 08:15:22;1886
173949;50000;O_SELECTED;COMPLETE;11169;04/10/11; 11:24:38;1902
173949;50000;O_CREATED;COMPLETE;11169;04/10/11; 11:25:26;1903
173949;50000;O_SENT;COMPLETE;11169;04/10/11; 11:25:26;1904
173949;50000;O_CANCELLED;COMPLETE;11121;24/10/11; 08:08:04;1914
173949;50000;O_SELECTED;COMPLETE;11121;24/10/11; 08:08:04;1915
173949;50000;O_CREATED;COMPLETE;11121;24/10/11; 08:08:08;1916
173949;50000;O_SENT;COMPLETE;11121;24/10/11; 08:08:08;1917
173949;50000;O_SENT_BACK;COMPLETE;11049;27/10/11; 09:53:52;1929
173949;50000;O_DECLINED;COMPLETE;10629;31/10/11; 13:33:55;1934
173955;10000;O_SELECTED;COMPLETE;10971;04/10/11; 08:20:00;1949
173955;10000;O_CREATED;COMPLETE;10971;04/10/11; 08:20:50;1951
173955;10000;O_SENT;COMPLETE;10971;04/10/11; 08:20:50;1952
173955;10000;O_SENT_BACK;COMPLETE;11029;17/10/11; 09:19:48;1960
173955;10000;O_ACCEPTED;COMPLETE;10972;29/11/11; 14:05:21;2023
173979;30000;O_SELECTED;COMPLETE;10913;03/10/11; 10:35:26;2075
173979;30000;O_CREATED;COMPLETE;10913;03/10/11; 10:35:28;2076
173979;30000;O_SENT;COMPLETE;10913;03/10/11; 10:35:28;2077
173979;30000;O_SENT_BACK;COMPLETE;11049;10/10/11; 09:41:34;2081
173979;30000;O_ACCEPTED;COMPLETE;10972;11/10/11; 13:01:47;2086
173982;8000;O_SELECTED;COMPLETE;11180;03/10/11; 11:36:32;2098
173982;8000;O_CREATED;COMPLETE;11180;03/10/11; 11:36:33;2100
173982;8000;O_SENT;COMPLETE;11180;03/10/11; 11:36:33;2101
173982;8000;O_CANCELLED;COMPLETE;11119;10/10/11; 16:27:02;2106
173985;5800;O_SELECTED;COMPLETE;10971;03/10/11; 08:54:36;2118
173985;5800;O_CREATED;COMPLETE;10971;03/10/11; 08:54:37;2119
173985;5800;O_SENT;COMPLETE;10971;03/10/11; 08:54:37;2120
173985;5800;O_SENT_BACK;COMPLETE;10899;10/10/11; 11:52:18;2124
173985;5800;O_DECLINED;COMPLETE;10609;13/10/11; 09:26:07;2131
173988;10000;O_SELECTED;COMPLETE;10971;03/10/11; 09:33:55;2144
173988;10000;O_CREATED;COMPLETE;10971;03/10/11; 09:33:57;2146
173988;10000;O_SENT;COMPLETE;10971;03/10/11; 09:33:57;2147
173988;10000;O_CANCELLED;COMPLETE;11120;10/10/11; 15:32:17;2151
173997;50000;O_SELECTED;COMPLETE;11200;04/10/11; 11:44:41;2172
173997;50000;O_CREATED;COMPLETE;11200;04/10/11; 11:44:41;2174
173997;50000;O_SENT;COMPLETE;11200;04/10/11; 11:44:42;2175
173997;50000;O_CANCELLED;COMPLETE;11180;19/10/11; 09:30:56;2183
174000;20000;O_SELECTED;COMPLETE;10971;03/10/11; 09:47:16;2196
174000;20000;O_CREATED;COMPLETE;10971;03/10/11; 09:47:17;2197
174000;20000;O_SENT;COMPLETE;10971;03/10/11; 09:47:17;2198
174000;20000;O_CANCELLED;COMPLETE;112;03/11/11; 08:15:19;2224
174009;7000;O_SELECTED;COMPLETE;11201;03/10/11; 14:31:53;2249
174009;7000;O_CREATED;COMPLETE;11201;03/10/11; 14:31:55;2251
174009;7000;O_SENT;COMPLETE;11201;03/10/11; 14:31:55;2252
174009;7000;O_SENT_BACK;COMPLETE;10899;10/10/11; 12:25:01;2260
174009;7000;O_DECLINED;COMPLETE;10609;13/10/11; 08:35:26;2264
174012;7500;O_SELECTED;COMPLETE;11120;03/10/11; 13:29:07;2276
174012;7500;O_CREATED;COMPLETE;11120;03/10/11; 13:29:08;2277
174012;7500;O_SENT;COMPLETE;11120;03/10/11; 13:29:08;2278
174012;7500;O_SELECTED;COMPLETE;11120;03/10/11; 13:31:08;2282
174012;7500;O_CANCELLED;COMPLETE;11120;03/10/11; 13:31:08;2283
174012;7500;O_CREATED;COMPLETE;11120;03/10/11; 13:31:10;2284
174012;7500;O_SENT;COMPLETE;11120;03/10/11; 13:31:10;2285
174012;7500;O_CANCELLED;COMPLETE;11181;18/10/11; 16:35:53;2306
174018;25000;O_SELECTED;COMPLETE;11180;03/10/11; 13:24:15;2320
174018;25000;O_CREATED;COMPLETE;11180;03/10/11; 13:25:04;2322
174018;25000;O_SENT;COMPLETE;11180;03/10/11; 13:25:04;2323
174018;25000;O_CANCELLED;COMPLETE;10912;17/10/11; 10:35:04;2333
174030;25000;O_SELECTED;COMPLETE;11200;06/10/11; 19:13:47;2402
174030;25000;O_CREATED;COMPLETE;11200;06/10/11; 19:13:48;2404
174030;25000;O_SENT;COMPLETE;11200;06/10/11; 19:13:48;2405
174030;25000;O_CANCELLED;COMPLETE;11201;04/11/11; 16:47:03;2423
174036;15000;O_SELECTED;COMPLETE;11119;03/10/11; 16:43:36;2442
174036;15000;O_CREATED;COMPLETE;11119;03/10/11; 16:43:38;2443
174036;15000;O_SENT;COMPLETE;11119;03/10/11; 16:43:38;2444
174036;15000;O_SENT_BACK;COMPLETE;11049;13/10/11; 10:34:19;2450
174036;15000;O_SELECTED;COMPLETE;11009;17/10/11; 10:25:56;2459
174036;15000;O_CANCELLED;COMPLETE;11009;17/10/11; 10:25:56;2460
174036;15000;O_CREATED;COMPLETE;11009;17/10/11; 10:25:57;2461
174036;15000;O_SENT;COMPLETE;11009;17/10/11; 10:25:57;2462
174036;15000;O_ACCEPTED;COMPLETE;10809;18/10/11; 10:06:51;2487
174039;26000;O_SELECTED;COMPLETE;11189;10/10/11; 11:12:06;2519
174039;26000;O_CREATED;COMPLETE;11189;10/10/11; 11:12:07;2521
174039;26000;O_SENT;COMPLETE;11189;10/10/11; 11:12:07;2522
174039;26000;O_SENT_BACK;COMPLETE;11049;21/10/11; 08:33:53;2530
174039;26000;O_ACCEPTED;COMPLETE;10972;27/10/11; 09:01:32;2537
174042;7500;O_SELECTED;COMPLETE;11202;03/10/11; 11:27:15;2545
174042;7500;O_CREATED;COMPLETE;11202;03/10/11; 11:27:16;2547
174042;7500;O_SENT;COMPLETE;11202;03/10/11; 11:27:16;2548
174042;7500;O_SENT_BACK;COMPLETE;11029;06/10/11; 08:54:35;2556
174042;7500;O_ACCEPTED;COMPLETE;10609;11/10/11; 15:43:10;2577
174045;25000;O_SELECTED;COMPLETE;10809;03/10/11; 11:18:43;2587
174045;25000;O_CREATED;COMPLETE;10809;03/10/11; 11:19:31;2589
174045;25000;O_SENT;COMPLETE;10809;03/10/11; 11:19:31;2590
174045;25000;O_SENT_BACK;COMPLETE;10809;03/10/11; 11:24:38;2594
174045;25000;O_ACCEPTED;COMPLETE;10809;18/10/11; 09:10:34;2627
174060;6000;O_SELECTED;COMPLETE;11201;03/10/11; 13:28:02;2658
174060;6000;O_CREATED;COMPLETE;11201;03/10/11; 13:28:04;2660
174060;6000;O_SENT;COMPLETE;11201;03/10/11; 13:28:04;2661
174060;6000;O_CANCELLED;COMPLETE;11202;03/10/11; 13:48:36;2667
174060;6000;O_SELECTED;COMPLETE;11202;03/10/11; 13:48:36;2668
174060;6000;O_CREATED;COMPLETE;11202;03/10/11; 13:48:37;2669
174060;6000;O_SENT;COMPLETE;11202;03/10/11; 13:48:37;2670
174060;6000;O_CANCELLED;COMPLETE;11202;03/10/11; 13:52:32;2674
174060;6000;O_SELECTED;COMPLETE;11202;03/10/11; 13:52:32;2675
174060;6000;O_CREATED;COMPLETE;11202;03/10/11; 13:52:33;2676
174060;6000;O_SENT;COMPLETE;11202;03/10/11; 13:52:33;2677
174060;6000;O_SELECTED;COMPLETE;11202;27/10/11; 19:09:04;2693
174060;6000;O_CANCELLED;COMPLETE;11202;27/10/11; 19:09:04;2694
174060;6000;O_CREATED;COMPLETE;11202;27/10/11; 19:09:06;2695
174060;6000;O_SENT;COMPLETE;11202;27/10/11; 19:09:06;2696
174060;6000;O_CANCELLED;COMPLETE;11202;27/10/11; 19:13:10;2700
174060;6000;O_SELECTED;COMPLETE;11202;27/10/11; 19:13:10;2701
174060;6000;O_CREATED;COMPLETE;11202;27/10/11; 19:13:11;2702
174060;6000;O_SENT;COMPLETE;11202;27/10/11; 19:13:12;2703
174060;6000;O_SELECTED;COMPLETE;10913;19/11/11; 11:29:09;2727
174060;6000;O_CANCELLED;COMPLETE;10913;19/11/11; 11:29:09;2728
174060;6000;O_CREATED;COMPLETE;10913;19/11/11; 11:29:11;2729
174060;6000;O_SENT;COMPLETE;10913;19/11/11; 11:29:11;2730
174060;6000;O_SENT_BACK;COMPLETE;10899;30/11/11; 13:12:04;2738
174060;6000;O_ACCEPTED;COMPLETE;10609;13/12/11; 08:44:17;2776
174069;43640;O_SELECTED;COMPLETE;10880;03/10/11; 16:22:31;2796
174069;43640;O_CREATED;COMPLETE;10880;03/10/11; 16:22:33;2798
174069;43640;O_SENT;COMPLETE;10880;03/10/11; 16:22:33;2799
174069;43640;O_SELECTED;COMPLETE;10880;03/10/11; 16:26:15;2803
174069;43640;O_CANCELLED;COMPLETE;10880;03/10/11; 16:26:15;2804
174069;43640;O_CREATED;COMPLETE;10880;03/10/11; 16:26:16;2805
174069;43640;O_SENT;COMPLETE;10880;03/10/11; 16:26:16;2806
174069;43640;O_SENT_BACK;COMPLETE;10899;10/10/11; 12:06:19;2810
174069;43640;O_DECLINED;COMPLETE;10809;13/10/11; 15:28:38;2842
174078;10000;O_SELECTED;COMPLETE;11180;03/10/11; 15:10:35;2867
174078;10000;O_CREATED;COMPLETE;11180;03/10/11; 15:10:36;2869
174078;10000;O_SENT;COMPLETE;11180;03/10/11; 15:10:36;2870
174078;10000;O_SENT_BACK;COMPLETE;11029;13/10/11; 08:16:41;2878
174078;10000;O_ACCEPTED;COMPLETE;10972;17/10/11; 19:11:18;2882
174084;8400;O_SELECTED;COMPLETE;10809;03/10/11; 13:31:15;2900
174084;8400;O_CREATED;COMPLETE;10809;03/10/11; 13:31:17;2902
174084;8400;O_SENT;COMPLETE;10809;03/10/11; 13:31:17;2903
174084;8400;O_SENT_BACK;COMPLETE;10809;03/10/11; 13:34:06;2907
174084;8400;O_ACCEPTED;COMPLETE;10809;04/10/11; 09:17:26;2926
174087;15000;O_SELECTED;COMPLETE;10863;03/10/11; 12:53:29;2937
174087;15000;O_CREATED;COMPLETE;10863;03/10/11; 12:53:31;2939
174087;15000;O_SENT;COMPLETE;10863;03/10/11; 12:53:31;2940
174087;15000;O_SENT_BACK;COMPLETE;11029;11/10/11; 08:58:53;2948
174087;15000;O_ACCEPTED;COMPLETE;10138;11/10/11; 10:49:13;2953
174093;21000;O_SELECTED;COMPLETE;11180;03/10/11; 14:57:34;2990
174093;21000;O_CREATED;COMPLETE;11180;03/10/11; 14:57:34;2991
174093;21000;O_SENT;COMPLETE;11180;03/10/11; 14:57:35;2992
174093;21000;O_CANCELLED;COMPLETE;112;03/11/11; 08:15:29;3016
174096;5000;O_SELECTED;COMPLETE;11120;03/10/11; 15:23:12;3026
174096;5000;O_CREATED;COMPLETE;11120;03/10/11; 15:23:14;3028
174096;5000;O_SENT;COMPLETE;11120;03/10/11; 15:23:14;3029
174096;5000;O_CANCELLED;COMPLETE;10982;04/10/11; 11:28:48;3037
174096;5000;O_SELECTED;COMPLETE;10982;04/10/11; 11:28:48;3038
174096;5000;O_CREATED;COMPLETE;10982;04/10/11; 11:28:49;3039
